80,55;20,55;90
80,55;20,55;95
80,55;20,55;100
80,55;20,55;105
80,55;20,55;110
80,55;20,55;115
80,55;20,55;120
80,55;20,55;125
80,55;20,55;130
80,55;20,55;135
80,55;20,55;140
80,55;20,55;145
80,55;20,55;150
80,55;20,55;155
80,55;20,55;160
80,55;20,55;165
80,55;20,55;170
80,55;20,55;175
80,55;20,55;180
80,55;20,55;185
80,55;20,55;190
80,55;20,55;195
80,55;20,55;200
80,55;20,55;205
80,55;20,55;210
80,55;20,55;215
80,55;20,55;220
80,55;20,55;225
80,55;20,55;230
80,55;20,55;235
80,55;20,55;240
80,55;20,55;245
80,55;20,55;250
80,55;20,55;255
80,55;20,55;260
80,55;20,55;265
80,55;20,55;270
80,55;20,55;275
80,55;20,55;280
80,55;20,55;285
80,55;20,55;290
80,55;20,55;295
80,55;20,55;300
80,55;20,55;305
80,55;20,55;310
80,55;20,55;315
80,55;20,55;320
80,55;20,55;325
80,55;20,55;330
80,55;20,55;335
80,55;20,55;340
80,55;20,55;345
80,55;20,55;350
80,55;20,55;355
80,55;20,55;360
80,55;20,55;365
80,55;20,55;370
80,55;20,55;375
80,55;20,55;380
80,55;20,55;385
80,55;20,55;390
80,55;20,55;395
80,55;20,55;400
80,55;20,55;405
80,55;20,55;410
80,55;20,55;415
80,55;20,55;420
80,55;20,55;425
80,55;20,55;430
80,55;20,55;435
80,55;20,55;440
80,55;20,55;445
80,55;20,55;450
80,55;20,55;455
80,55;20,55;460
80,55;20,55;465
80,55;20,55;470
80,55;20,55;475
80,55;20,55;480
80,55;20,55;485
80,55;20,55;490
80,55;20,55;495
45,15;45,85;0
45,15;45,85;5
45,15;45,85;10
45,15;45,85;15
45,15;45,85;20
45,15;45,85;25
45,15;45,85;30
45,15;45,85;35
45,15;45,85;40
45,15;45,85;45
45,15;45,85;50
45,15;45,85;55
45,15;45,85;60
45,15;45,85;65
45,15;45,85;70
45,15;45,85;75
45,15;45,85;80
45,15;45,85;85
45,15;45,85;90
45,15;45,85;95
45,15;45,85;100
45,15;45,85;105
45,15;45,85;110
45,15;45,85;115
45,15;45,85;120
45,15;45,85;125
45,15;45,85;130
45,15;45,85;135
45,15;45,85;140
45,15;45,85;145
45,15;45,85;150
45,15;45,85;155
45,15;45,85;160
45,15;45,85;165
45,15;45,85;170
45,15;45,85;175
45,15;45,85;180
45,15;45,85;185
45,15;45,85;190
45,15;45,85;195
45,15;45,85;200
45,15;45,85;205
45,15;45,85;210
45,15;45,85;215
45,15;45,85;220
45,15;45,85;225
45,15;45,85;230
45,15;45,85;235
45,15;45,85;240
45,15;45,85;245
45,15;45,85;250
45,15;45,85;255
45,15;45,85;260
45,15;45,85;265
45,15;45,85;270
45,15;45,85;275
45,15;45,85;280
45,15;45,85;285
45,15;45,85;290
45,15;45,85;295
45,15;45,85;300
45,15;45,85;305
45,15;45,85;310
45,15;45,85;315
45,15;45,85;320
45,15;45,85;325
45,15;45,85;330
45,15;45,85;335
45,15;45,85;340
45,15;45,85;345
45,15;45,85;350
45,15;45,85;355
45,15;45,85;360
45,15;45,85;365
45,15;45,85;370
45,15;45,85;375
45,15;45,85;380
45,15;45,85;385
45,15;45,85;390
45,15;45,85;395
45,15;45,85;400
45,15;45,85;405
45,15;45,85;410
45,15;45,85;415
45,15;45,85;420
45,15;45,85;425
45,15;45,85;430
45,15;45,85;435
45,15;45,85;440
45,15;45,85;445
45,15;45,85;450
45,15;45,85;455
45,15;45,85;460
45,15;45,85;465
45,15;45,85;470
45,15;45,85;475
45,15;45,85;480
45,15;45,85;485
45,15;45,85;490
45,15;45,85;495
55,85;55,15;0
55,85;55,15;5
55,85;55,15;10
55,85;55,15;15
55,85;55,15;20
55,85;55,15;25
55,85;55,15;30
55,85;55,15;35
55,85;55,15;40
55,85;55,15;45
55,85;55,15;50
55,85;55,15;55
55,85;55,15;60
55,85;55,15;65
55,85;55,15;70
55,85;55,15;75
55,85;55,15;80
55,85;55,15;85
55,85;55,15;90
55,85;55,15;95
55,85;55,15;100
55,85;55,15;105
55,85;55,15;110
55,85;55,15;115
55,85;55,15;120
55,85;55,15;125
55,85;55,15;130
55,85;55,15;135
55,85;55,15;140
55,85;55,15;145
55,85;55,15;150
55,85;55,15;155
55,85;55,15;160
55,85;55,15;165
55,85;55,15;170
55,85;55,15;175
55,85;55,15;180
55,85;55,15;185
55,85;55,15;190
55,85;55,15;195
55,85;55,15;200
55,85;55,15;205
55,85;55,15;210
55,85;55,15;215
55,85;55,15;220
55,85;55,15;225
55,85;55,15;230
55,85;55,15;235
55,85;55,15;240
55,85;55,15;245
55,85;55,15;250
55,85;55,15;255
55,85;55,15;260
55,85;55,15;265
55,85;55,15;270
55,85;55,15;275
55,85;55,15;280
55,85;55,15;285
55,85;55,15;290
55,85;55,15;295
55,85;55,15;300
55,85;55,15;305
55,85;55,15;310
55,85;55,15;315
55,85;55,15;320
55,85;55,15;325
55,85;55,15;330
55,85;55,15;335
55,85;55,15;340
55,85;55,15;345
55,85;55,15;350
55,85;55,15;355
55,85;55,15;360
55,85;55,15;365
55,85;55,15;370
55,85;55,15;375
55,85;55,15;380
55,85;55,15;385
55,85;55,15;390
55,85;55,15;395
55,85;55,15;400
55,85;55,15;405
55,85;55,15;410
55,85;55,15;415
55,85;55,15;420
55,85;55,15;425
55,85;55,15;430
55,85;55,15;435
55,85;55,15;440
55,85;55,15;445
55,85;55,15;450
55,85;55,15;455
55,85;55,15;460
55,85;55,15;465
55,85;55,15;470
55,85;55,15;475
55,85;55,15;480
55,85;55,15;485
55,85;55,15;490
55,85;55,15;495
